"id_cnpj","reg","dt_ini","dt_fin","vl_tot_debitos","vl_tot_debitos_sped","diff_total_debito","vl_aj_debitos","vl_tot_aj_debitos","vl_estornos_cred","total_ajuste_debitos","vl_tot_creditos","vl_tot_creditos_sped","diff_tot_creditos","vl_aj_creditos","vl_tot_aj_creditos","vl_estornos_deb","total_ajuste_creditos","vl_sld_credor_ant_sped","vl_sld_credor_ant","diff_sld_credor_ant","vl_tot_ded","deb_esp","vl_apurado_no_periodo","apuracao_icms","id_importation","dt_created","dt_updated","year","month","day","hour","minute","rown"
"09017661000447",E100,"01/12/2023","31/12/2023",196465.6600000009,"196465,66",-0.0000000009022187,"0",0.0,0.0,0.0,103596.24000000002,"103596,24",-0.0000000000145519,"0",92869.42,0.0,92869.42,"0","0.00",103596.24,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000366",E100,"01/09/2023","30/09/2023",48967.719999999994,"48967,72",0.000000000007276,"0,00",0.0,0.0,0.0,38746.720000000045,"38746,72",-0.0000000000436557,"0,00",0.0,0.0,0.0,"19977,44",-9756.44,48503.16,"0,00","0,00",10221.0,-9756.439999999999,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000447",E100,"01/05/2023","31/05/2023",193462.40000000055,"193462,4",-0.0000000005529728,"0",0.0,0.0,0.0,95031.68000000002,"95031,68",-0.0000000000291038,"0",98430.72,0.0,98430.72,"0","0.00",95031.68,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/09/2023","30/09/2023",55321.069999999985,"55321,07",0.0000000000145519,"0",0.0,0.0,0.0,38933.75000000001,"38933,75",-0.000000000007276,"0",0.0,0.0,0.0,"30643,72",-14256.40,53190.15,"0","0",16387.32,-14256.400000000001,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/05/2023","31/05/2023",433985.2900000002,"433985,29",-0.0000000002328306,"0",0.0,0.0,0.0,306472.0900000004,"306472,09",-0.000000000349246,"0",0.0,0.0,0.0,"411978",-284464.80,590936.8900000001,"0","0",127513.19999999995,-284464.80000000005,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000366",E100,"01/08/2023","31/08/2023",40473.479999999996,"40473,48",0.000000000007276,"0,00",0.0,0.0,0.0,60450.91999999999,"60450,92",0.000000000007276,"0,00",0.0,0.0,0.0,"0,00",-19977.44,80428.35999999999,"0,00","0,00",-19977.439999999995,-19977.439999999995,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000870",E100,"01/03/2023","31/03/2023",74408.80999999994,"74408,81",0.0000000000582077,"0",0.0,0.0,0.0,69451.93999999997,"69451,94",0.0000000000291038,"0",4956.87,0.0,4956.87,"0",-0.00,69451.94,"0","0",-0.0000000000045475,-0.0000000000045475,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/08/2022","31/08/2022",378268.2999999998,"378268,3",0.000000000174623,"0",38186.43,0.0,38186.43,527570.489999999,"527570,49",0.0000000010477379,"0",0.0,0.0,0.0,"0",-111115.76,638686.25,"0","0",-111115.76000000001,-111115.76000000001,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/09/2022","30/09/2022",397735.8500000002,"397735,85",-0.0000000002328306,"0",118694.98,0.0,118694.98,629293.0499999999,"629293,05",0.0000000001164153,"0",0.0,0.0,0.0,"111115,76",-223977.98,853271.0300000001,"0","0",-112862.22000000009,-223977.9800000001,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000447",E100,"01/03/2023","31/03/2023",178159.8399999999,"178159,84",0.0000000000873115,"0",0.0,0.0,0.0,152783.65000000005,"152783,65",-0.0000000000582077,"0",25376.19,0.0,25376.19,"0","0.00",152783.65,"0","0",0.000000000003638,0.000000000003638,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000790",E100,"01/05/2023","31/05/2023",54827.30999999996,"54827,31",0.0000000000363798,"0,00",0.0,0.0,0.0,33034.87,"33034,87",0.0,"0,00",17300.63,0.0,17300.63,"4491,81",-0.00,33034.87000000001,"0,00","0,00",4491.809999999994,-0.0000000000063665,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/11/2023","30/11/2023",847697.4099999977,"847697,41",0.0000000023283064,"0",0.0,0.0,0.0,232290.54000000082,"232290,54",-0.0000000008149073,"0",615406.87,0.0,615406.87,"0","0.00",232290.54,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000447",E100,"01/10/2023","31/10/2023",93414.7699999999,"93414,77",0.0000000001018634,"0,00",0.0,0.0,0.0,60325.59999999996,"60325,60",0.0000000000363798,"0,00",33089.17,0.0,33089.17,"0,00","0.00",60325.59999999999,"0,00","0,00",0.000000000007276,0.000000000007276,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/10/2023","31/10/2023",29258.229999999996,"29258,23",0.000000000003638,"4901,92",221381.05,711.39,226994.36000000002,29354.209999999985,"29354,21",0.0000000000145519,"3066,4",223387.16,444.82,226898.38,"0","0.00",29354.20999999997,"0","0",0.0000000000291038,0.0000000000291038,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000790",E100,"01/02/2023","28/02/2023",51103.93999999998,"51103,94",0.0000000000218279,"0",0.0,0.0,0.0,46771.679999999986,"46771,68",0.0000000000145519,"0",4332.26,0.0,4332.26,"0","0.00",46771.68,"0","0",0.000000000001819,0.000000000001819,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/06/2023","30/06/2023",110463.99000000002,"110463,99",-0.0000000000145519,"0,00",0.0,0.0,0.0,61187.290000000045,"61187,29",-0.0000000000436557,"0,00",49276.7,0.0,49276.7,"0,00","0.00",61187.28999999999,"0,00","0,00",0.000000000007276,0.000000000007276,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/03/2023","31/03/2023",519805.25999999995,"519805,26",0.0000000000582077,"0",0.0,0.0,0.0,364677.56000000087,"364677,56",-0.0000000008731149,"0",147325.27,0.0,147325.27,"7802,43","0.00",364677.56,"0","0",7802.430000000022,0.0000000000218279,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000177",E100,"01/11/2023","30/11/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,0.0,"0",0.0,"0",0.0,0.0,0.0,"7,37",-7.37,7.37,"0","0",0.0,-7.37,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/01/2023","31/01/2023",56275.44,"56275,44",0.0,"0",105012.48,0.0,105012.48,29880.440000000017,"29880,44",-0.0000000000181899,"0",85078.73,0.0,85078.73,"0","0.00",29880.44,"0","0",46328.749999999985,46328.749999999985,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/03/2023","31/03/2023",107831.58999999991,"107831,59",0.0000000000873115,"0,00",0.0,0.0,0.0,106437.65000000004,"106437,65",-0.0000000000436557,"0,00",0.0,0.0,0.0,"16368,86",-14974.92,121412.56999999999,"0,00","0,00",1393.9400000000023,-14974.919999999998,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/02/2023","28/02/2023",230835.96000000034,"230835,96",-0.000000000349246,"0",132517.89,0.0,132517.89,429950.9600000037,"429950,96",-0.0000000036670826,"0",0.0,0.0,0.0,"0",-66597.11,496548.07000000007,"0","0",-66597.11000000004,-66597.11000000004,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/04/2023","30/04/2023",50943.06999999996,"50943,07",0.0000000000363798,"0",0.0,0.0,0.0,69898.83999999998,"69898,84",0.0000000000145519,"0",0.0,0.0,0.0,"80779,85",-99735.62,169634.46,"0","0",-18955.769999999997,-99735.62,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/06/2023","30/06/2023",65129.16,"65129,16",0.0,"0,00",0.0,0.0,0.0,50143.53000000001,"50143,53",-0.0000000000145519,"0,00",0.0,0.0,0.0,"16217,26",-1231.63,51375.159999999996,"0,00","0,00",14985.630000000005,-1231.6299999999956,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/11/2023","30/11/2023",61357.73000000002,"61357,73",-0.0000000000145519,"0",0.0,0.0,0.0,19766.560000000005,"19766,56",-0.000000000003638,"0",0.0,0.0,0.0,"11018,12","30573.05",-10806.489999999994,"0","0",41591.17,30573.049999999996,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/07/2023","31/07/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,28.009999999999998,"28,01",0.0000000000000036,"0",0.0,0.0,0.0,"1347,4",-1375.41,1403.42,"0","0",-28.01,-1375.41,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/08/2023","31/08/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,219.66,"219,66",0.0,"0,00",0.0,0.0,0.0,"1375,41",-1595.07,1814.7300000000002,"0,00","0,00",-219.66,-1595.0700000000002,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/07/2023","31/07/2023",596330.0699999972,"596330,07",0.0000000027939677,"0",1790.07,1913.25,3703.3199999999997,111773.5999999996,"111773,6",0.0000000004074536,"0",0.0,431682.22,431682.22,"0","56577.57",55196.03000000006,"0","0",56577.56999999995,56577.56999999995,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/07/2023","31/07/2023",64716.70000000007,"64716,7",-0.0000000000727596,"0",0.0,0.0,0.0,26390.910000000018,"26390,91",-0.0000000000181899,"0",0.0,0.0,0.0,"56480,87",-18155.08,44545.990000000005,"0","0",38325.78999999999,-18155.08000000001,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000870",E100,"01/01/2023","31/01/2023",53390.48999999996,"53390,49",0.0000000000363798,"0,00",0.0,0.0,0.0,39874.34000000001,"39874,34",-0.0000000000145519,"0,00",13516.15,0.0,13516.15,"0,00","0.00",39874.34,"0,00","0,00",0.000000000001819,0.000000000001819,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000447",E100,"01/06/2023","30/06/2023",142118.45000000007,"142118,45",-0.0000000000582077,"0",0.0,0.0,0.0,77886.54000000007,"77886,54",-0.0000000000727596,"0",64231.91,0.0,64231.91,"0","0.00",77886.53999999998,"0","0",0.0000000000145519,0.0000000000145519,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/01/2023","31/01/2023",407988.4400000001,"407988,44",-0.0000000001164153,"0",85078.73,275.94,85354.67,493343.11000000004,"493343,11",-0.0000000000582077,"0",0.0,0.0,0.0,"0","0.00",493343.11,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/03/2023","31/03/2023",199294.7199999998,"199294,72",0.0000000002037268,"0",0.0,0.0,0.0,171205.1300000002,"171205,13",-0.0000000002037268,"0",28089.59,0.0,28089.59,"0",-0.00,171205.13,"0","0",-0.000000000003638,-0.000000000003638,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/12/2022","31/12/2022",254285.55000000048,"254285,55",-0.0000000004947651,"0",0.0,0.0,0.0,178365.54999999993,"178365,55",0.0000000000582077,"0",75920.0,0.0,75920.0,"0","0.00",178365.55,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/02/2023","28/02/2023",49941.95999999997,"49941,96",0.0000000000291038,"0",0.0,0.0,0.0,43770.67999999998,"43770,68",0.0000000000218279,"0",0.0,0.0,0.0,"79391,8",-73220.52,116991.20000000001,"0","0",6171.279999999999,-73220.52,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/05/2023","31/05/2023",65269.08999999996,"65269,09",0.0000000000363798,"0",0.0,0.0,0.0,49470.590000000026,"49470,59",-0.0000000000291038,"0",0.0,0.0,0.0,"99735,62",-83937.12,133407.71,"0","0",15798.5,-83937.12,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/07/2023","31/07/2023",555070.2199999993,"555070,22",0.0000000006984919,"0",0.0,0.0,0.0,306998.3800000005,"306998,38",-0.0000000005238689,"0",131003.65,0.0,131003.65,"117068,19",-0.00,306998.38,"0","0",117068.18999999997,-0.0000000000291038,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001176",E100,"01/06/2023","30/06/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,"0,00","0.00",0.0,"0,00","0,00",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/10/2023","31/10/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,151.04999999999998,"151,05",0.0000000000000284,"0",0.0,0.0,0.0,"1819,66",-1970.71,2121.76,"0","0",-151.05,-1970.71,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/05/2023","31/05/2023",210627.80000000063,"210627,80",-0.0000000006402843,"72,44",178096.24,0.0,178168.68,284784.56000000006,"284784,56",-0.0000000000582077,"45,00",0.0,0.0,45.0,"260349,18",-156382.26,441166.82,"0,00","0,00",103966.91999999998,-156382.26,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/06/2023","30/06/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,129.5,"129,50",0.0,"0,00",0.0,0.0,0.0,"1217,90",-1347.40,1476.9,"0,00","0,00",-129.5,-1347.4,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000790",E100,"01/06/2023","30/06/2023",56442.21999999996,"56442,22",0.0000000000436557,"0",0.0,0.0,0.0,39199.530000000035,"39199,53",-0.0000000000363798,"0",17242.69,0.0,17242.69,"0","0.00",39199.53,"0","0",0.000000000003638,0.000000000003638,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/03/2023","31/03/2023",94766.47999999988,"94766,48",0.0000000001164153,"0",218516.34,0.0,218516.34,120652.0700000001,"120652,07",-0.0000000000873115,"0",192630.75,0.0,192630.75,"0","0.00",120652.07,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/11/2023","30/11/2023",104972.62999999995,"104972,63",0.0000000000582077,"0",0.0,0.0,0.0,28391.909999999993,"28391,91",0.000000000007276,"0",76580.72,0.0,76580.72,"0","0.00",28391.91,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/12/2023","31/12/2023",62066.53999999989,"62066,54",0.0000000001091394,"0",0.0,0.0,0.0,49975.55999999998,"49975,56",0.0000000000145519,"0",0.0,0.0,0.0,"0","12090.98",37884.579999999994,"0","0",12090.980000000003,12090.980000000003,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/10/2023","31/10/2023",37080.90999999998,"37080,91",0.0000000000218279,"0",0.0,0.0,0.0,31029.390000000007,"31029,39",-0.000000000007276,"0",0.0,0.0,0.0,"0","6051.52",24977.869999999995,"0","0",6051.520000000004,6051.520000000004,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000177",E100,"01/03/2023","31/03/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,0.0,"0",0.0,"0",0.0,0.0,0.0,"0","0.00",0.0,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/09/2023","30/09/2023",393616.77000000124,"393616,77",-0.0000000012223609,"202,83",212.49,0.0,415.32000000000005,245827.26999999955,"245827,27",0.0000000004365575,"126",148078.82,0.0,148204.82,"0","0.00",245827.26999999996,"0","0",0.0000000000291038,0.0000000000291038,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/03/2023","31/03/2023",1693473.8100000015,"1427269,69",-266204.1200000015,"0",0.0,3981.22,3981.22,286717.60999999987,"286717,91",0.3000000001047738,"0",3018.91,899134.46,902153.37,"0","242379.63",44338.27999999997,"0","0",242379.63,242379.63,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000366",E100,"01/11/2023","30/11/2023",40770.45999999996,"40770,46",0.0000000000363798,"0",0.0,0.0,0.0,18893.480000000003,"18893,48",-0.000000000003638,"0",1580.5,0.0,1580.5,"20296,48","0.00",18893.48,"0","0",20296.48,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/08/2023","31/08/2023",1188304.7700000047,"1185943,28",-2361.4900000046473,"0",2562.98,3799.6,6362.58,216121.95999999897,"216121,95",-0.00999999896157533,"0",0.0,862767.6,862767.6,"0","113416.31",102705.63999999984,"0","0",113416.31000000017,113416.31000000017,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/05/2023","31/05/2023",67507.00999999998,"67507,01",0.0000000000145519,"0",176715.46,0.0,176715.46,66126.23000000001,"66126,23",-0.0000000000145519,"0",178096.24,0.0,178096.24,"0","0.00",66126.23,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/05/2023","31/05/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,139.75000000000003,"139,75",-0.0000000000000284,"0,00",0.0,0.0,0.0,"1078,15",-1217.90,1357.65,"0,00","0,00",-139.75,-1217.9,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001176",E100,"01/11/2023","30/11/2023",54256.259999999995,"54256,26",0.000000000007276,"0",0.0,0.0,0.0,19154.35999999998,"19154,36",0.0000000000218279,"0",35101.9,0.0,35101.9,"0","0.00",19154.36,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000870",E100,"01/08/2023","31/08/2023",55997.89999999998,"55997,90",0.0000000000218279,"0,00",0.0,0.0,0.0,57019.44999999997,"57019,45",0.0000000000291038,"0,00",0.0,0.0,0.0,"0,00",-1021.55,58040.99999999999,"0,00","0,00",-1021.5499999999956,-1021.5499999999956,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/12/2023","31/12/2023",131359.0900000007,"131359,09",-0.0000000006984919,"0",0.0,0.0,0.0,77420.79,"77420,79",0.0,"0",53938.3,0.0,53938.3,"0","0.00",77420.79,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/11/2023","30/11/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,149.22,"149,22",0.0,"0",0.0,0.0,0.0,"1970,71",-2119.93,2269.1499999999996,"0","0",-149.22,-2119.93,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001257",E100,"01/12/2023","31/12/2023",62824.07999999984,"62824,08",0.0000000001600711,"0",0.0,0.0,0.0,41948.070000000014,"41948,07",-0.0000000000145519,"0",20876.01,0.0,20876.01,"0","0.00",41948.06999999999,"0","0",0.000000000003638,0.000000000003638,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/11/2023","30/11/2023",158552.7000000001,"158552,7",-0.0000000000873115,"0",0.0,0.0,0.0,80653.77000000008,"80653,77",-0.0000000000727596,"0",77898.93,0.0,77898.93,"0","0.00",80653.76999999999,"0","0",0.0000000000145519,0.0000000000145519,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001257",E100,"01/09/2023","30/09/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,13342.500000000002,"13342,5",-0.000000000001819,"0",0.0,0.0,0.0,"0",-13342.50,26685.0,"0","0",-13342.5,-13342.5,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/02/2023","28/02/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,111.66000000000001,"111,66",-0.0000000000000142,"0",0.0,0.0,0.0,"680,6",-792.26,903.92,"0","0",-111.66,-792.26,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/08/2023","31/08/2023",159371.38,"159371,38",0.0,"135,22",92786.98,0.0,92922.2,397001.0699999998,"397001,07",0.0000000002328306,"84,00",0.0,0.0,84.0,"0,00",-144791.49,541792.56,"0,00","0,00",-144791.49,-144791.49,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000177",E100,"01/10/2023","31/10/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,"7,37",-7.37,7.37,"0,00","0,00",0.0,-7.37,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000790",E100,"01/12/2023","31/12/2023",48811.38999999992,"48811,39",0.0000000000800355,"0",0.0,0.0,0.0,33290.36000000001,"33290,36",-0.000000000007276,"0",15521.03,0.0,15521.03,"0",-0.00,33290.36,"0","0",-0.000000000001819,-0.000000000001819,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000366",E100,"01/03/2023","31/03/2023",83246.69999999992,"83246,7",0.0000000000727596,"0",0.0,0.0,0.0,103237.9800000001,"103237,98",-0.0000000001018634,"0",0.0,0.0,0.0,"0",-19991.28,123229.26,"0","0",-19991.28,-19991.28,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000790",E100,"01/08/2023","31/08/2023",48711.83999999995,"48711,84",0.0000000000436557,"0",0.0,0.0,0.0,50005.570000000014,"50005,57",-0.0000000000145519,"0",0.0,0.0,0.0,"0",-1293.73,51299.3,"0","0",-1293.7300000000032,-1293.7300000000032,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/06/2023","30/06/2023",535255.549999998,"535255,55",0.0000000020954758,"0",0.0,1739.24,1739.24,155468.3600000001,"155468,36",-0.0000000001164153,"0",0.0,330094.54,330094.54,"0","51431.89",104036.46999999991,"0","0",51431.89000000007,51431.89000000007,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/01/2023","31/01/2023",457408.5599999989,"457408,56",0.0000000011059456,"0,00",0.0,4538.7,4538.7,55545.50999999995,"55545,51",0.0000000000509317,"0,00",64335.64,363002.61,427338.25,"0,00",-20936.50,76482.01000000001,"0,00","0,00",-20936.5,-20936.5,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/11/2023","30/11/2023",206066.80999999985,"206066,81",0.0000000001455192,"0",661.2,7536.0,8197.2,52485.11999999986,"52485,12",0.0000000001455192,"0",0.0,142226.4,142226.4,"0","19552.49",32932.62999999998,"0","0",19552.49000000002,19552.49000000002,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000870",E100,"01/04/2023","30/04/2023",46985.24999999999,"46985,25",0.000000000007276,"0,00",0.0,0.0,0.0,58266.36000000001,"58266,36",-0.000000000007276,"0,00",0.0,0.0,0.0,"0,00",-11281.11,69547.47,"0,00","0,00",-11281.11,-11281.11,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/10/2023","31/10/2023",111084.23000000004,"111084,23",-0.0000000000436557,"0,00",127308.5,0.0,127308.5,238392.72999999995,"238392,73",0.0000000000582077,"0,00",0.0,0.0,0.0,"0,00",-0.00,238392.73000000004,"0,00","0,00",-0.0000000000291038,-0.0000000000291038,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000790",E100,"01/10/2023","31/10/2023",26963.440000000002,"26963,44",-0.000000000003638,"0",417.69,0.0,417.69,29114.52,"29114,52",0.0,"0",0.0,0.0,0.0,"0",-1733.39,30847.910000000003,"0","0",-1733.390000000003,-1733.390000000003,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/08/2023","31/08/2023",508491.60000000097,"508491,6",-0.0000000009895302,"0",0.0,0.0,0.0,435316.70000000123,"435316,7",-0.0000000012223609,"0",73174.9,0.0,73174.9,"0",-0.00,435316.70000000007,"0","0",-0.0000000000291038,-0.0000000000291038,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
